,"('V_CO', 'day')","('V_CO', 'night')","('V_MV1', 'day')","('V_MV1', 'night')","('V_MV2', 'day')","('V_MV2', 'night')","('CV7', 'day')","('CV7', 'night')","('CV9', 'day')","('CV9', 'night')",1,2,3,4,5,6,7,8,9
807,1,1,0,0,1,0,0,1,1,1,0.9244,0.7954,0.3229,0.7365,0.7562,0.5379,90359.2798,17129.4414,0.7398
808,1,1,0,0,1,0,1,0,0,0,0.9019,0.7763,0.3198,0.7278,0.7437,0.5382,99248.7008,17230.5918,0.7222
809,1,1,0,0,1,0,1,0,0,1,0.9014,0.7767,0.3192,0.7269,0.7428,0.5382,99192.5003,17230.6934,0.7209
810,1,1,0,0,1,0,1,0,1,0,0.9097,0.776,0.3198,0.7343,0.7462,0.5382,99892.3802,17179.8516,0.7373
811,1,1,0,0,1,0,1,0,1,1,0.9097,0.7763,0.3198,0.7343,0.7462,0.5382,99866.4154,17179.8398,0.7374
812,1,1,0,0,1,0,1,1,0,0,0.9175,0.795,0.3203,0.7306,0.7517,0.5379,90884.7147,17198.2148,0.7278
813,1,1,0,0,1,0,1,1,0,1,0.9168,0.795,0.3198,0.7288,0.7507,0.5379,90981.7241,17198.248,0.7254
814,1,1,0,0,1,0,1,1,1,0,0.9252,0.7968,0.3216,0.7354,0.7553,0.5368,90158.6322,17010.0059,0.74
815,1,1,0,0,1,0,1,1,1,1,0.9234,0.7386,0.32,0.7328,0.7527,0.4991,113250.4012,17010.3047,0.7369
816,1,1,0,0,1,1,0,0,0,0,0.878,0.7837,0.3229,0.7142,0.742,0.5414,96469.1237,17228.2773,0.6895
817,1,1,0,0,1,1,0,0,0,1,0.8943,0.7851,0.324,0.7158,0.7523,0.5435,96215.6062,17230.2344,0.6946
818,1,1,0,0,1,1,0,0,1,0,0.9049,0.7767,0.3172,0.7282,0.7414,0.5386,99056.7456,17197.2168,0.7264
819,1,1,0,0,1,1,0,0,1,1,0.9214,0.795,0.3207,0.7298,0.7534,0.5368,89934.7305,17078.5059,0.7301
820,1,1,0,0,1,1,0,1,0,0,0.8959,0.7844,0.3256,0.7213,0.7539,0.5435,96427.4777,17247.043,0.7018
821,1,1,0,0,1,1,0,1,0,1,0.8939,0.7848,0.3234,0.7168,0.7526,0.5431,96408.6571,17230.9082,0.6955
822,1,1,0,0,1,1,0,1,1,0,0.9244,0.795,0.3231,0.7364,0.7562,0.5375,89980.1763,17129.5254,0.7398
823,1,1,0,0,1,1,0,1,1,1,0.9207,0.7957,0.3195,0.7301,0.7526,0.5386,89768.0922,17182.0918,0.7306
824,1,1,0,0,1,1,1,0,0,0,0.9002,0.7763,0.3183,0.7247,0.7411,0.5379,99000.788,17231.0273,0.7178
825,1,1,0,0,1,1,1,0,0,1,0.9183,0.7946,0.3214,0.7321,0.754,0.5375,90748.5965,17147.1367,0.7305
826,1,1,0,0,1,1,1,0,1,0,0.9079,0.7763,0.3182,0.7305,0.7434,0.5382,99552.6283,17180.1504,0.7319
827,1,1,0,0,1,1,1,0,1,1,0.9233,0.7968,0.3197,0.7328,0.7531,0.5372,89474.7582,17062.0488,0.7358
828,1,1,0,0,1,1,1,1,0,0,0.9161,0.795,0.3193,0.7277,0.7497,0.5379,90603.6401,17146.9961,0.7237
829,1,1,0,0,1,1,1,1,0,1,0.9195,0.7946,0.3232,0.7332,0.7567,0.5368,90802.6516,17146.9395,0.7325
830,1,1,0,0,1,1,1,1,1,0,0.922,0.7386,0.3188,0.7298,0.7505,0.4991,112994.9727,17010.4414,0.7319
831,1,1,0,0,1,1,1,1,1,1,0.9229,0.7968,0.3194,0.7325,0.7532,0.5372,89463.6883,17062.4414,0.7356
832,1,1,0,1,0,0,0,0,0,0,0.897,0.7816,0.3305,0.7211,0.7615,0.5393,97056.2651,17228.7305,0.7027
833,1,1,0,1,0,0,0,0,0,1,0.8969,0.7816,0.3307,0.7209,0.7614,0.5393,97077.399,17228.7461,0.7025
834,1,1,0,1,0,0,0,0,1,0,0.8969,0.7816,0.3305,0.721,0.7615,0.5393,97062.9621,17228.7207,0.7025
835,1,1,0,1,0,0,0,0,1,1,0.8969,0.7816,0.3307,0.7209,0.7614,0.5393,97079.4371,17228.748,0.7025
836,1,1,0,1,0,0,0,1,0,0,0.8971,0.7872,0.3291,0.7217,0.7611,0.5439,95669.9035,17228.75,0.7034
837,1,1,0,1,0,0,0,1,0,1,0.896,0.7816,0.3287,0.7199,0.76,0.5396,97016.5152,17228.8477,0.7007
838,1,1,0,1,0,0,0,1,1,0,0.8968,0.7872,0.3291,0.7216,0.7609,0.5439,95671.009,17228.752,0.7033
839,1,1,0,1,0,0,0,1,1,1,0.8967,0.7872,0.3293,0.7216,0.7608,0.5439,95702.1435,17228.8262,0.7032
840,1,1,0,1,0,0,1,0,0,0,0.9148,0.7939,0.3221,0.7239,0.7544,0.5368,91235.6529,17146.4824,0.7191
841,1,1,0,1,0,0,1,0,0,1,0.9148,0.7939,0.3223,0.7239,0.7543,0.5368,91253.8423,17146.377,0.719
842,1,1,0,1,0,0,1,0,1,0,0.9148,0.7939,0.3221,0.7239,0.7544,0.5368,91281.481,17146.4844,0.719
843,1,1,0,1,0,0,1,0,1,1,0.9147,0.7939,0.3223,0.7237,0.7542,0.5368,91322.7888,17146.4492,0.7188
844,1,1,0,1,0,0,1,1,0,0,0.9133,0.7943,0.3197,0.7215,0.752,0.5372,91187.8582,17146.3301,0.7151
845,1,1,0,1,0,0,1,1,0,1,0.9146,0.7943,0.3213,0.7234,0.7538,0.5372,91180.821,17146.0742,0.7179
846,1,1,0,1,0,0,1,1,1,0,0.9139,0.7943,0.3203,0.7231,0.7529,0.5372,91205.8289,17146.3164,0.7174
847,1,1,0,1,0,0,1,1,1,1,0.9145,0.7943,0.3213,0.7232,0.7537,0.5368,91255.2563,17146.1582,0.7178
848,1,1,0,1,0,1,0,0,0,0,0.8959,0.7816,0.3295,0.7194,0.7598,0.5396,97087.3192,17229.1504,0.7003
849,1,1,0,1,0,1,0,0,0,1,0.8961,0.7816,0.3291,0.7191,0.7599,0.5396,97046.8941,17228.8887,0.6999
850,1,1,0,1,0,1,0,0,1,0,0.8964,0.7816,0.3301,0.72,0.7606,0.5396,97087.615,17228.9414,0.7012
851,1,1,0,1,0,1,0,0,1,1,0.8955,0.7816,0.3284,0.7186,0.7592,0.5396,97043.1157,17229.0566,0.6988
852,1,1,0,1,0,1,0,1,0,0,0.8961,0.7816,0.3289,0.7198,0.76,0.5396,97020.7745,17228.8398,0.7007
853,1,1,0,1,0,1,0,1,0,1,0.8961,0.7816,0.3289,0.7198,0.76,0.5396,97025.3457,17228.8672,0.7007
854,1,1,0,1,0,1,0,1,1,0,0.896,0.7816,0.3289,0.7198,0.76,0.5396,97021.9852,17228.8555,0.7006
855,1,1,0,1,0,1,0,1,1,1,0.8961,0.7816,0.3289,0.7198,0.76,0.5396,97028.7753,17228.8672,0.7007
856,1,1,0,1,0,1,1,0,0,0,0.9147,0.7939,0.3222,0.7242,0.7542,0.5368,91288.4695,17146.5352,0.7194
857,1,1,0,1,0,1,1,0,0,1,0.9143,0.7943,0.3213,0.7229,0.7536,0.5368,91229.4772,17146.293,0.7175
858,1,1,0,1,0,1,1,0,1,0,0.9147,0.7939,0.3222,0.7241,0.7542,0.5368,91335.5037,17146.543,0.7192
859,1,1,0,1,0,1,1,0,1,1,0.9149,0.7939,0.3219,0.7243,0.7544,0.5368,91284.5812,17146.2891,0.7195
860,1,1,0,1,0,1,1,1,0,0,0.9139,0.7943,0.3207,0.7219,0.7528,0.5368,91228.1536,17146.2363,0.7159
861,1,1,0,1,0,1,1,1,0,1,0.9139,0.7943,0.3207,0.7218,0.7528,0.5368,91221.7834,17146.2441,0.7159
862,1,1,0,1,0,1,1,1,1,0,0.9145,0.7943,0.3213,0.7232,0.7537,0.5368,91259.0693,17146.1094,0.7178
863,1,1,0,1,0,1,1,1,1,1,0.9132,0.7943,0.3201,0.7204,0.7519,0.5368,91264.7662,17146.2793,0.7137
864,1,1,0,1,1,0,0,0,0,0,0.8958,0.7816,0.3296,0.7192,0.7597,0.5393,96922.0631,17229.1562,0.6999
865,1,1,0,1,1,0,0,0,0,1,0.8963,0.7816,0.3304,0.7204,0.7605,0.54,96939.5258,17229.1211,0.7017
866,1,1,0,1,1,0,0,0,1,0,0.921,0.7954,0.3237,0.7309,0.7577,0.5372,89881.9558,17129.5762,0.7325
867,1,1,0,1,1,0,0,0,1,1,0.921,0.795,0.324,0.7309,0.7576,0.5372,89879.0895,17129.582,0.7324
868,1,1,0,1,1,0,0,1,0,0,0.8966,0.7872,0.3295,0.7214,0.7607,0.5439,95577.3008,17228.8477,0.703
869,1,1,0,1,1,0,0,1,0,1,0.8972,0.7816,0.3307,0.7213,0.7616,0.5393,96890.4324,17228.5547,0.703
870,1,1,0,1,1,0,0,1,1,0,0.919,0.7954,0.3207,0.7264,0.7543,0.5382,89805.6056,17180.9707,0.7257
871,1,1,0,1,1,0,0,1,1,1,0.9201,0.795,0.3222,0.7288,0.756,0.5375,89849.1499,17129.457,0.7291
872,1,1,0,1,1,0,1,0,0,0,0.9141,0.7939,0.3219,0.7223,0.7533,0.5368,90968.9863,17146.5117,0.7168
873,1,1,0,1,1,0,1,0,0,1,0.9147,0.7936,0.3225,0.7247,0.7541,0.5368,90991.6669,17146.7109,0.7201
874,1,1,0,1,1,0,1,0,1,0,0.922,0.7386,0.3223,0.7312,0.7563,0.4991,112998.513,17044.5039,0.7347
875,1,1,0,1,1,0,1,0,1,1,0.9231,0.7939,0.3235,0.7332,0.7577,0.5365,90405.2079,17027.3633,0.7371
876,1,1,0,1,1,0,1,1,0,0,0.9144,0.7936,0.3214,0.7232,0.7537,0.5368,91137.9244,17146.0762,0.7178
877,1,1,0,1,1,0,1,1,0,1,0.9149,0.7943,0.3222,0.7243,0.7544,0.5368,90910.4773,17146.1875,0.7195
878,1,1,0,1,1,0,1,1,1,0,0.9241,0.7968,0.3239,0.734,0.7595,0.5368,89559.4297,17043.7969,0.7386
879,1,1,0,1,1,0,1,1,1,1,0.9246,0.7961,0.3247,0.7351,0.7603,0.5368,89593.9237,17043.7969,0.7403
880,1,1,0,1,1,1,0,0,0,0,0.8973,0.7816,0.3319,0.7216,0.7621,0.54,96943.6872,17228.7383,0.7035
881,1,1,0,1,1,1,0,0,0,1,0.896,0.7816,0.3295,0.7196,0.7598,0.5393,96916.4781,17229.1211,0.7005
882,1,1,0,1,1,1,0,0,1,0,0.9208,0.795,0.324,0.73,0.7576,0.5372,90254.3425,17129.4922,0.7313
883,1,1,0,1,1,1,0,0,1,1,0.9199,0.7954,0.3226,0.7272,0.7559,0.5372,89844.3679,17129.3262,0.727
884,1,1,0,1,1,1,0,1,0,0,0.8965,0.7816,0.33,0.7205,0.7607,0.5393,96904.9117,17228.7891,0.7018
885,1,1,0,1,1,1,0,1,0,1,0.8965,0.7816,0.33,0.7205,0.7607,0.5393,96903.8441,17228.8086,0.7017
886,1,1,0,1,1,1,0,1,1,0,0.9194,0.7954,0.3217,0.7271,0.7551,0.5375,89844.9724,17129.4453,0.7267
887,1,1,0,1,1,1,0,1,1,1,0.9207,0.7954,0.323,0.7295,0.7569,0.5375,89847.859,17129.248,0.7302
888,1,1,0,1,1,1,1,0,0,0,0.9152,0.7929,0.323,0.7252,0.7548,0.5358,91173.1984,17146.5645,0.721
889,1,1,0,1,1,1,1,0,0,1,0.9161,0.7929,0.3234,0.7265,0.7559,0.5368,91287.6303,17146.2461,0.7229
890,1,1,0,1,1,1,1,0,1,0,0.9231,0.7961,0.3236,0.7333,0.7578,0.5361,89678.6491,17027.4609,0.7372
891,1,1,0,1,1,1,1,0,1,1,0.9243,0.7961,0.3243,0.7352,0.7596,0.5368,89592.5266,17044.0938,0.74
892,1,1,0,1,1,1,1,1,0,0,0.9149,0.7939,0.3222,0.7242,0.7543,0.5368,90942.2919,17146.2168,0.7195
893,1,1,0,1,1,1,1,1,0,1,0.9149,0.7939,0.3222,0.7243,0.7543,0.5368,90949.5464,17146.248,0.7196
894,1,1,0,1,1,1,1,1,1,0,0.9246,0.7961,0.3247,0.7351,0.7602,0.5365,89598.1744,17043.7969,0.7403
895,1,1,0,1,1,1,1,1,1,1,0.9247,0.7386,0.3257,0.7339,0.7608,0.4991,113011.3691,16957.4395,0.7395
896,1,1,1,0,0,0,0,0,0,0,0.9152,0.7263,0.3247,0.7543,0.7703,0.5062,120612.9749,16681.4453,0.7789
897,1,1,1,0,0,0,0,0,0,1,0.9152,0.7263,0.3247,0.7542,0.7703,0.5062,120633.303,16681.4492,0.7789
898,1,1,1,0,0,0,0,0,1,0,0.9152,0.726,0.325,0.7542,0.7701,0.5055,120619.0046,16681.4453,0.7788
899,1,1,1,0,0,0,0,0,1,1,0.9151,0.7263,0.325,0.7542,0.7701,0.5055,120633.0598,16681.4473,0.7788
900,1,1,1,0,0,0,0,1,0,0,0.9291,0.8168,0.3241,0.7534,0.7757,0.5396,81528.7186,16597.8516,0.7682
901,1,1,1,0,0,0,0,1,0,1,0.9296,0.8165,0.3248,0.7545,0.7764,0.5393,81629.0128,16597.7676,0.7697
902,1,1,1,0,0,0,0,1,1,0,0.9291,0.8168,0.3244,0.7533,0.7755,0.5396,81525.019,16597.8438,0.7681
903,1,1,1,0,0,0,0,1,1,1,0.9291,0.8165,0.3245,0.7533,0.7753,0.5393,81634.8877,16597.877,0.768
904,1,1,1,0,0,0,1,0,0,0,0.9141,0.783,0.3205,0.7559,0.7669,0.541,97071.9717,16769.0469,0.7795
905,1,1,1,0,0,0,1,0,0,1,0.9145,0.783,0.3211,0.7573,0.7678,0.541,97072.4181,16769.0098,0.7815
906,1,1,1,0,0,0,1,0,1,0,0.9134,0.7788,0.3201,0.7546,0.7659,0.5372,97946.1269,16752.2695,0.7775
907,1,1,1,0,0,0,1,0,1,1,0.9133,0.7788,0.3201,0.7546,0.7659,0.5372,97950.0893,16752.2676,0.7775
908,1,1,1,0,0,0,1,1,0,0,0.9294,0.8193,0.3226,0.755,0.775,0.5424,80387.6813,16735.625,0.7693
909,1,1,1,0,0,0,1,1,0,1,0.9294,0.8193,0.3225,0.7558,0.7749,0.5421,80478.9977,16735.8613,0.7705
910,1,1,1,0,0,0,1,1,1,0,0.9289,0.819,0.3222,0.7543,0.774,0.5421,80414.524,16735.918,0.7684
911,1,1,1,0,0,0,1,1,1,1,0.9288,0.819,0.3222,0.7543,0.7739,0.5421,80508.0248,16718.7852,0.7684
912,1,1,1,0,0,1,0,0,0,0,0.915,0.7809,0.3232,0.7593,0.7696,0.5393,97361.6586,16768.8711,0.7854
913,1,1,1,0,0,1,0,0,0,1,0.9293,0.826,0.3249,0.7533,0.777,0.541,77922.0971,16563.7969,0.7672
914,1,1,1,0,0,1,0,0,1,0,0.9145,0.7809,0.3232,0.7581,0.7687,0.5393,97366.3681,16734.6367,0.7836
915,1,1,1,0,0,1,0,0,1,1,0.9287,0.826,0.3247,0.7519,0.776,0.541,77925.2242,16563.8535,0.7652
916,1,1,1,0,0,1,0,1,0,0,0.9296,0.8165,0.3248,0.755,0.7764,0.5396,80995.186,16597.9531,0.7706
917,1,1,1,0,0,1,0,1,0,1,0.9297,0.8285,0.3259,0.7546,0.7789,0.5417,77028.7032,16563.9473,0.7685
918,1,1,1,0,0,1,0,1,1,0,0.9296,0.8168,0.3252,0.755,0.7762,0.54,80986.9436,16597.9512,0.7705
919,1,1,1,0,0,1,0,1,1,1,0.9292,0.8285,0.3256,0.7534,0.7778,0.5417,77017.6195,16564.0469,0.7668
920,1,1,1,0,0,1,1,0,0,0,0.9144,0.7739,0.321,0.7574,0.7675,0.5403,100979.6741,16769.3027,0.7817
921,1,1,1,0,0,1,1,0,0,1,0.9288,0.8292,0.322,0.7534,0.7747,0.5439,76761.9977,16616.0254,0.7664
922,1,1,1,0,0,1,1,0,1,0,0.915,0.7823,0.3221,0.7588,0.7684,0.5407,96877.067,16769.2734,0.7836
923,1,1,1,0,0,1,1,0,1,1,0.9283,0.8292,0.3218,0.752,0.7737,0.5439,76771.8993,16616.1113,0.7644
924,1,1,1,0,0,1,1,1,0,0,0.9289,0.819,0.322,0.7544,0.7741,0.5421,79827.0864,16718.7969,0.7685
925,1,1,1,0,0,1,1,1,0,1,0.9289,0.8316,0.3225,0.7529,0.7755,0.5446,75796.2498,16616.1133,0.7654
926,1,1,1,0,0,1,1,1,1,0,0.9294,0.819,0.323,0.7558,0.7748,0.5421,79862.712,16718.7773,0.7706
927,1,1,1,0,0,1,1,1,1,1,0.9293,0.8316,0.3234,0.7543,0.7762,0.5442,75829.5945,16616.168,0.7675
928,1,1,1,0,1,0,0,0,0,0,0.9139,0.7809,0.3221,0.7572,0.7679,0.5393,97620.0318,16734.8145,0.7824
929,1,1,1,0,1,0,0,0,0,1,0.9144,0.7809,0.3227,0.7585,0.7688,0.5393,97636.1242,16734.7637,0.7843
930,1,1,1,0,1,0,0,0,1,0,0.9143,0.7816,0.3215,0.7584,0.7677,0.5393,97411.1629,16769.4297,0.7833
931,1,1,1,0,1,0,0,0,1,1,0.9143,0.7816,0.3215,0.7584,0.7677,0.5393,97413.0803,16769.4199,0.7833
932,1,1,1,0,1,0,0,1,0,0,0.929,0.8165,0.3244,0.7535,0.7755,0.5393,81616.8912,16597.9648,0.7683
933,1,1,1,0,1,0,0,1,0,1,0.9295,0.8165,0.325,0.7549,0.7762,0.5393,81709.5029,16597.9746,0.7704
934,1,1,1,0,1,0,0,1,1,0,0.9283,0.8175,0.3221,0.753,0.7733,0.5403,81058.5288,16633.168,0.767
935,1,1,1,0,1,0,0,1,1,1,0.9282,0.8175,0.322,0.7517,0.7728,0.5403,81161.6746,16632.9766,0.7652
936,1,1,1,0,1,0,1,0,0,0,0.915,0.7827,0.3219,0.7584,0.7684,0.5407,97118.8555,16769.1211,0.7831
937,1,1,1,0,1,0,1,0,0,1,0.9149,0.783,0.3219,0.7584,0.7684,0.5407,97123.443,16769.1289,0.7831
938,1,1,1,0,1,0,1,0,1,0,0.9155,0.7816,0.3227,0.7596,0.7694,0.5407,97331.6043,16769.0859,0.7849
939,1,1,1,0,1,0,1,0,1,1,0.9155,0.7813,0.3227,0.7596,0.7694,0.5407,97347.5231,16769.0879,0.7849
940,1,1,1,0,1,0,1,1,0,0,0.9289,0.8197,0.3222,0.7543,0.774,0.5421,80359.8462,16735.9102,0.7684
941,1,1,1,0,1,0,1,1,0,1,0.9289,0.819,0.3224,0.7543,0.7739,0.5421,80520.6278,16718.7891,0.7685
942,1,1,1,0,1,0,1,1,1,0,0.9294,0.8182,0.3229,0.7558,0.775,0.5417,80763.295,16718.7988,0.7707
943,1,1,1,0,1,0,1,1,1,1,0.9293,0.8179,0.323,0.7557,0.7748,0.5417,80861.8075,16718.7598,0.7707
944,1,1,1,0,1,1,0,0,0,0,0.9144,0.7806,0.3231,0.7577,0.7686,0.5389,97455.306,16734.6875,0.7832
945,1,1,1,0,1,1,0,0,0,1,0.9297,0.826,0.3259,0.7541,0.7778,0.541,78006.7789,16563.7715,0.7684
946,1,1,1,0,1,1,0,0,1,0,0.9136,0.777,0.3215,0.756,0.7669,0.5365,98118.2585,16769.4043,0.7799
947,1,1,1,0,1,1,0,0,1,1,0.9299,0.8267,0.3246,0.7552,0.777,0.5421,77440.6168,16581.3574,0.7696
948,1,1,1,0,1,1,0,1,0,0,0.93,0.8165,0.3258,0.7559,0.7771,0.5393,81065.8005,16563.6309,0.7719
949,1,1,1,0,1,1,0,1,0,1,0.9291,0.8285,0.3257,0.7534,0.7778,0.5417,77124.7327,16564.1582,0.7669
950,1,1,1,0,1,1,0,1,1,0,0.9281,0.8172,0.3221,0.7521,0.7728,0.5403,80528.5737,16633.1309,0.7658
951,1,1,1,0,1,1,0,1,1,1,0.9305,0.8292,0.3257,0.7562,0.7787,0.5428,76516.2835,16581.4355,0.7707
952,1,1,1,0,1,1,1,0,0,0,0.9139,0.7784,0.3211,0.7559,0.7668,0.5372,97738.9743,16769.4023,0.7794
953,1,1,1,0,1,1,1,0,0,1,0.9282,0.8288,0.3218,0.7519,0.7736,0.5435,76815.7536,16616.1309,0.7643
954,1,1,1,0,1,1,1,0,1,0,0.9137,0.7774,0.3213,0.7556,0.7668,0.5368,98003.3905,16769.3359,0.7789
955,1,1,1,0,1,1,1,0,1,1,0.9282,0.8281,0.3221,0.7512,0.7737,0.5435,77142.2791,16616.0078,0.7633
956,1,1,1,0,1,1,1,1,0,0,0.9294,0.819,0.323,0.7557,0.7747,0.5421,79892.0028,16718.7871,0.7706
957,1,1,1,0,1,1,1,1,0,1,0.9293,0.8313,0.3234,0.7542,0.7762,0.5442,75853.487,16616.1699,0.7674
958,1,1,1,0,1,1,1,1,1,0,0.9293,0.8179,0.3231,0.7557,0.7748,0.5417,80222.7041,16667.3848,0.7706
959,1,1,1,0,1,1,1,1,1,1,0.9298,0.8306,0.3241,0.7557,0.7771,0.5442,76194.7779,16581.8945,0.7696
960,1,1,1,1,0,0,0,0,0,0,0.9276,0.838,0.3277,0.7505,0.7795,0.5854,72802.2612,16477.5684,0.7607
961,1,1,1,1,0,0,0,0,0,1,0.9276,0.838,0.3279,0.7504,0.7794,0.5854,72840.9346,16477.6035,0.7606
962,1,1,1,1,0,0,0,0,1,0,0.9276,0.838,0.328,0.7504,0.7793,0.5854,72811.427,16477.5762,0.7607
963,1,1,1,1,0,0,0,0,1,1,0.9276,0.838,0.3282,0.7506,0.7793,0.5854,72849.6909,16478.3867,0.7608
964,1,1,1,1,0,0,0,1,0,0,0.9289,0.838,0.3283,0.7543,0.7815,0.5854,72656.2359,16494.4512,0.7661
965,1,1,1,1,0,0,0,1,0,1,0.9289,0.838,0.3286,0.7536,0.7814,0.5854,72714.0763,16494.4102,0.7653
966,1,1,1,1,0,0,0,1,1,0,0.9289,0.838,0.3286,0.7542,0.7813,0.5854,72686.2459,16494.4473,0.766
967,1,1,1,1,0,0,0,1,1,1,0.9289,0.838,0.3288,0.7538,0.7812,0.5854,72739.8959,16477.291,0.7656
968,1,1,1,1,0,0,1,0,0,0,0.9291,0.839,0.3274,0.754,0.7805,0.5868,72140.4381,16563.541,0.7657
969,1,1,1,1,0,0,1,0,0,1,0.9295,0.839,0.3281,0.7555,0.7813,0.5865,72170.1828,16563.5859,0.7679
970,1,1,1,1,0,0,1,0,1,0,0.9295,0.839,0.3282,0.7555,0.7813,0.5861,72191.7674,16563.6133,0.7679
971,1,1,1,1,0,0,1,0,1,1,0.93,0.8387,0.3291,0.7563,0.7821,0.5861,72219.1678,16563.4824,0.769
972,1,1,1,1,0,0,1,1,0,0,0.9291,0.8401,0.3263,0.7549,0.7802,0.5872,72025.5471,16580.666,0.7666
973,1,1,1,1,0,0,1,1,0,1,0.9289,0.8401,0.3263,0.7536,0.7797,0.5868,72055.2576,16580.6055,0.765
974,1,1,1,1,0,0,1,1,1,0,0.9289,0.8397,0.3263,0.7535,0.7797,0.5868,72059.8532,16580.6016,0.7649
975,1,1,1,1,0,0,1,1,1,1,0.9289,0.8394,0.3265,0.7535,0.7796,0.5868,72115.3945,16580.6602,0.7649
976,1,1,1,1,0,1,0,0,0,0,0.9272,0.7883,0.3276,0.7496,0.7788,0.5562,94142.5205,16477.668,0.7599
977,1,1,1,1,0,1,0,0,0,1,0.9284,0.838,0.3279,0.7534,0.7806,0.5854,72750.9814,16494.9141,0.7648
978,1,1,1,1,0,1,0,0,1,0,0.9272,0.7883,0.328,0.7495,0.7786,0.5562,94177.1748,16477.6738,0.7598
979,1,1,1,1,0,1,0,0,1,1,0.9284,0.838,0.3283,0.7533,0.7804,0.5854,72759.9519,16494.8828,0.7648
980,1,1,1,1,0,1,0,1,0,0,0.9289,0.838,0.3286,0.7539,0.7815,0.5854,72718.9101,16494.4648,0.7656
981,1,1,1,1,0,1,0,1,0,1,0.9295,0.838,0.3292,0.7547,0.7823,0.5854,72721.5767,16494.3125,0.7668
982,1,1,1,1,0,1,0,1,1,0,0.9289,0.838,0.3289,0.7539,0.7812,0.5854,72731.2052,16494.4883,0.7656
983,1,1,1,1,0,1,0,1,1,1,0.9289,0.838,0.3289,0.7539,0.7812,0.5854,72732.7028,16494.5098,0.7656
984,1,1,1,1,0,1,1,0,0,0,0.9301,0.839,0.3288,0.7564,0.7822,0.5865,72192.0159,16563.4961,0.7692
985,1,1,1,1,0,1,1,0,0,1,0.9283,0.8397,0.3259,0.752,0.7788,0.5868,72104.7576,16580.7695,0.7625
986,1,1,1,1,0,1,1,0,1,0,0.9294,0.8383,0.3286,0.7542,0.781,0.5861,72246.2907,16580.5469,0.7661
987,1,1,1,1,0,1,1,0,1,1,0.9287,0.839,0.3268,0.7533,0.7796,0.5865,72143.1287,16580.8066,0.7645
988,1,1,1,1,0,1,1,1,0,0,0.9289,0.8401,0.3263,0.7536,0.7797,0.5868,72056.89,16580.6191,0.765
989,1,1,1,1,0,1,1,1,0,1,0.9289,0.8401,0.3263,0.7535,0.7797,0.5868,72061.2067,16580.6289,0.765
990,1,1,1,1,0,1,1,1,1,0,0.9288,0.8394,0.3266,0.7533,0.7795,0.5868,72099.8307,16580.6641,0.7647
991,1,1,1,1,0,1,1,1,1,1,0.9283,0.8394,0.3261,0.7519,0.7787,0.5865,72132.235,16580.6836,0.7624
992,1,1,1,1,1,0,0,0,0,0,0.9275,0.838,0.328,0.7503,0.7793,0.5854,72841.3202,16477.6309,0.7605
993,1,1,1,1,1,0,0,0,0,1,0.9263,0.7055,0.3276,0.7479,0.7777,0.4551,126531.3269,16477.6895,0.7594
994,1,1,1,1,1,0,0,0,1,0,0.9287,0.838,0.3278,0.7534,0.7801,0.5854,72394.6867,16529.2832,0.7651
995,1,1,1,1,1,0,0,0,1,1,0.9287,0.838,0.3281,0.7534,0.78,0.5854,72431.7243,16529.3027,0.765
996,1,1,1,1,1,0,0,1,0,0,0.9289,0.838,0.3287,0.7536,0.7814,0.5854,72741.8975,16494.3867,0.7652
997,1,1,1,1,1,0,0,1,0,1,0.9284,0.838,0.3282,0.7533,0.7806,0.5854,72778.0632,16494.791,0.7647
998,1,1,1,1,1,0,0,1,1,0,0.9295,0.838,0.3282,0.7545,0.7814,0.5861,72246.1612,16563.1016,0.7665
999,1,1,1,1,1,0,0,1,1,1,0.9289,0.838,0.3277,0.7536,0.7804,0.5861,72298.9011,16563.3262,0.7652
1000,1,1,1,1,1,0,1,0,0,0,0.9302,0.8387,0.3293,0.7558,0.7824,0.5865,72209.2221,16580.4258,0.7683
1001,1,1,1,1,1,0,1,0,0,1,0.9295,0.8383,0.3285,0.7554,0.7812,0.5865,72232.5014,16563.6543,0.7677
1002,1,1,1,1,1,0,1,0,1,0,0.9299,0.8383,0.3291,0.7555,0.782,0.5868,72210.402,16563.3066,0.7679
1003,1,1,1,1,1,0,1,0,1,1,0.9294,0.8383,0.3288,0.7542,0.7811,0.5868,72244.0385,16494.7773,0.766
1004,1,1,1,1,1,0,1,1,0,0,0.9289,0.8397,0.3264,0.7535,0.7797,0.5868,72061.8663,16580.5996,0.7649
1005,1,1,1,1,1,0,1,1,0,1,0.9288,0.839,0.3267,0.7534,0.7796,0.5868,72110.3083,16580.6719,0.7648
1006,1,1,1,1,1,0,1,1,1,0,0.9289,0.8387,0.3265,0.7534,0.7798,0.5875,72065.3637,16580.6191,0.7648
1007,1,1,1,1,1,0,1,1,1,1,0.9282,0.8383,0.3263,0.7518,0.7788,0.5872,72127.5926,16580.7148,0.7623
1008,1,1,1,1,1,1,0,0,0,0,0.9268,0.7055,0.328,0.7491,0.7784,0.4551,126529.7344,16477.7324,0.7614
1009,1,1,1,1,1,1,0,0,0,1,0.9282,0.838,0.3284,0.7524,0.7804,0.5854,72839.07,16477.6152,0.7635
